Attaching to 221_zk_1, 221_kafka_1, 221_connect_1
zk_1       | ZooKeeper JMX enabled by default
connect_1  |    errors.log.enable = false
connect_1  |    errors.log.include.messages = false
connect_1  |    errors.retry.delay.max.ms = 60000
connect_1  |    errors.retry.timeout = 0
connect_1  |    errors.tolerance = none
connect_1  |    header.converter = null
connect_1  |    key.converter = null
connect_1  |    name = jdbc-source-connector
connect_1  |    tasks.max = 10
connect_1  |    transforms = []
connect_1  |    value.converter = null
connect_1  |  (org.apache.kafka.connect.runtime.SourceConnectorConfig:279)
connect_1  | [2019-07-01 12:39:09,522] INFO EnrichedConnectorConfig values:
connect_1  |    config.action.reload = restart
connect_1  |    connector.class = com.it.ibm.kafka.connectors.JdbcSourceConnector
connect_1  |    errors.log.enable = false
connect_1  |    errors.log.include.messages = false
connect_1  |    errors.retry.delay.max.ms = 60000
connect_1  |    errors.retry.timeout = 0
connect_1  |    errors.tolerance = none
connect_1  |    header.converter = null
connect_1  |    key.converter = null
connect_1  |    name = jdbc-source-connector
connect_1  |    tasks.max = 10
connect_1  |    transforms = []
connect_1  |    value.converter = null
connect_1  |  (org.apache.kafka.connect.runtime.ConnectorConfig$EnrichedConnectorConfig:279)
connect_1  | [DEBUG] 2019-07-01 12:39:09.523 [DistributedHerder] JdbcSourceConnector - taskClass
connect_1  | [2019-07-01 12:39:09,523] ERROR Failed to reconfigure connector's tasks, retrying after backoff: (org.apache.kafka.connect.runtime.distributed.DistributedHerder:958)
connect_1  | java.lang.NullPointerException
connect_1  |    at org.apache.kafka.connect.runtime.Worker.connectorTaskConfigs(Worker.java:294)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.reconfigureConnector(DistributedHerder.java:997)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.reconfigureConnectorTasksWithRetry(DistributedHerder.java:950)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.access$900(DistributedHerder.java:110)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder$17$1.call(DistributedHerder.java:963)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder$17$1.call(DistributedHerder.java:960)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.tick(DistributedHerder.java:270)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.run(DistributedHerder.java:219)
connect_1  |    at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511)
connect_1  |    at java.util.concurrent.FutureTask.run(FutureTask.java:266)
connect_1  |    at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
connect_1  |    at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
connect_1  |    at java.lang.Thread.run(Thread.java:745)
connect_1  | [2019-07-01 12:39:09,524] ERROR Unexpected error during connector task reconfiguration:  (org.apache.kafka.connect.runtime.distributed.DistributedHerder:969)
connect_1  | [2019-07-01 12:39:09,524] ERROR Task reconfiguration for jdbc-source-connector failed unexpectedly, this connector will not be properly reconfigured unless manually triggered. (org.apache.kafka.connect.runtime.distributed.DistributedHerder:970)
connect_1  | [2019-07-01 12:39:09,776] INFO SourceConnectorConfig values:
connect_1  |    config.action.reload = restart
connect_1  |    connector.class = com.it.ibm.kafka.connectors.JdbcSourceConnector
connect_1  |    errors.log.enable = false
connect_1  |    errors.log.include.messages = false
connect_1  |    errors.retry.delay.max.ms = 60000
connect_1  |    errors.retry.timeout = 0
connect_1  |    errors.tolerance = none
connect_1  |    header.converter = null
connect_1  |    key.converter = null
connect_1  |    name = jdbc-source-connector
connect_1  |    tasks.max = 10
connect_1  |    transforms = []
connect_1  |    value.converter = null
connect_1  |  (org.apache.kafka.connect.runtime.SourceConnectorConfig:279)
connect_1  | [2019-07-01 12:39:09,777] INFO EnrichedConnectorConfig values:
connect_1  |    config.action.reload = restart
connect_1  |    connector.class = com.it.ibm.kafka.connectors.JdbcSourceConnector
connect_1  |    errors.log.enable = false
connect_1  |    errors.log.include.messages = false
connect_1  |    errors.retry.delay.max.ms = 60000
connect_1  |    errors.retry.timeout = 0
connect_1  |    errors.tolerance = none
connect_1  |    header.converter = null
connect_1  |    key.converter = null
connect_1  |    name = jdbc-source-connector
connect_1  |    tasks.max = 10
connect_1  |    transforms = []
connect_1  |    value.converter = null
connect_1  |  (org.apache.kafka.connect.runtime.ConnectorConfig$EnrichedConnectorConfig:279)
connect_1  | [DEBUG] 2019-07-01 12:39:09.779 [DistributedHerder] JdbcSourceConnector - taskClass
connect_1  | [2019-07-01 12:39:09,779] ERROR Failed to reconfigure connector's tasks, retrying after backoff: (org.apache.kafka.connect.runtime.distributed.DistributedHerder:958)
connect_1  | java.lang.NullPointerException
connect_1  |    at org.apache.kafka.connect.runtime.Worker.connectorTaskConfigs(Worker.java:294)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.reconfigureConnector(DistributedHerder.java:997)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.reconfigureConnectorTasksWithRetry(DistributedHerder.java:950)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.access$900(DistributedHerder.java:110)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder$17$1.call(DistributedHerder.java:963)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder$17$1.call(DistributedHerder.java:960)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.tick(DistributedHerder.java:270)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.run(DistributedHerder.java:219)
connect_1  |    at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511)
connect_1  |    at java.util.concurrent.FutureTask.run(FutureTask.java:266)
connect_1  |    at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
connect_1  |    at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
connect_1  |    at java.lang.Thread.run(Thread.java:745)
connect_1  | [2019-07-01 12:39:09,781] ERROR Unexpected error during connector task reconfiguration:  (org.apache.kafka.connect.runtime.distributed.DistributedHerder:969)
connect_1  | [2019-07-01 12:39:09,782] ERROR Task reconfiguration for jdbc-source-connector failed unexpectedly, this connector will not be properly reconfigured unless manually triggered. (org.apache.kafka.connect.runtime.distributed.DistributedHerder:970)
connect_1  | [2019-07-01 12:39:10,032] INFO SourceConnectorConfig values:
connect_1  |    config.action.reload = restart
connect_1  |    connector.class = com.it.ibm.kafka.connectors.JdbcSourceConnector
connect_1  |    errors.log.enable = false
connect_1  |    errors.log.include.messages = false
connect_1  |    errors.retry.delay.max.ms = 60000
connect_1  |    errors.retry.timeout = 0
connect_1  |    errors.tolerance = none
connect_1  |    header.converter = null
connect_1  |    key.converter = null
connect_1  |    name = jdbc-source-connector
connect_1  |    tasks.max = 10
connect_1  |    transforms = []
connect_1  |    value.converter = null
connect_1  |  (org.apache.kafka.connect.runtime.SourceConnectorConfig:279)
connect_1  | [2019-07-01 12:39:10,032] INFO EnrichedConnectorConfig values:
connect_1  |    config.action.reload = restart
connect_1  |    connector.class = com.it.ibm.kafka.connectors.JdbcSourceConnector
connect_1  |    errors.log.enable = false
connect_1  |    errors.log.include.messages = false
connect_1  |    errors.retry.delay.max.ms = 60000
connect_1  |    errors.retry.timeout = 0
connect_1  |    errors.tolerance = none
connect_1  |    header.converter = null
connect_1  |    key.converter = null
connect_1  |    name = jdbc-source-connector
connect_1  |    tasks.max = 10
connect_1  |    transforms = []
connect_1  |    value.converter = null
connect_1  |  (org.apache.kafka.connect.runtime.ConnectorConfig$EnrichedConnectorConfig:279)
connect_1  | [DEBUG] 2019-07-01 12:39:10.033 [DistributedHerder] JdbcSourceConnector - taskClass
connect_1  | [2019-07-01 12:39:10,033] ERROR Failed to reconfigure connector's tasks, retrying after backoff: (org.apache.kafka.connect.runtime.distributed.DistributedHerder:958)
connect_1  | java.lang.NullPointerException
connect_1  |    at org.apache.kafka.connect.runtime.Worker.connectorTaskConfigs(Worker.java:294)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.reconfigureConnector(DistributedHerder.java:997)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.reconfigureConnectorTasksWithRetry(DistributedHerder.java:950)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.access$900(DistributedHerder.java:110)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder$17$1.call(DistributedHerder.java:963)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder$17$1.call(DistributedHerder.java:960)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.tick(DistributedHerder.java:270)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.run(DistributedHerder.java:219)
connect_1  |    at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511)
connect_1  |    at java.util.concurrent.FutureTask.run(FutureTask.java:266)
connect_1  |    at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
connect_1  |    at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
connect_1  |    at java.lang.Thread.run(Thread.java:745)
connect_1  | [2019-07-01 12:39:10,034] ERROR Unexpected error during connector task reconfiguration:  (org.apache.kafka.connect.runtime.distributed.DistributedHerder:969)
connect_1  | [2019-07-01 12:39:10,034] ERROR Task reconfiguration for jdbc-source-connector failed unexpectedly, this connector will not be properly reconfigured unless manually triggered. (org.apache.kafka.connect.runtime.distributed.DistributedHerder:970)
connect_1  | [2019-07-01 12:39:10,283] INFO SourceConnectorConfig values:
connect_1  |    config.action.reload = restart
connect_1  |    connector.class = com.it.ibm.kafka.connectors.JdbcSourceConnector
connect_1  |    errors.log.enable = false
connect_1  |    errors.log.include.messages = false
connect_1  |    errors.retry.delay.max.ms = 60000
connect_1  |    errors.retry.timeout = 0
connect_1  |    errors.tolerance = none
connect_1  |    header.converter = null
connect_1  |    key.converter = null
connect_1  |    name = jdbc-source-connector
connect_1  |    tasks.max = 10
connect_1  |    transforms = []
connect_1  |    value.converter = null
connect_1  |  (org.apache.kafka.connect.runtime.SourceConnectorConfig:279)
connect_1  | [2019-07-01 12:39:10,284] INFO EnrichedConnectorConfig values:
connect_1  |    config.action.reload = restart
connect_1  |    connector.class = com.it.ibm.kafka.connectors.JdbcSourceConnector
connect_1  |    errors.log.enable = false
connect_1  |    errors.log.include.messages = false
connect_1  |    errors.retry.delay.max.ms = 60000
connect_1  |    errors.retry.timeout = 0
connect_1  |    errors.tolerance = none
connect_1  |    header.converter = null
connect_1  |    key.converter = null
connect_1  |    name = jdbc-source-connector
connect_1  |    tasks.max = 10
connect_1  |    transforms = []
connect_1  |    value.converter = null
connect_1  |  (org.apache.kafka.connect.runtime.ConnectorConfig$EnrichedConnectorConfig:279)
connect_1  | [DEBUG] 2019-07-01 12:39:10.284 [DistributedHerder] JdbcSourceConnector - taskClass
connect_1  | [2019-07-01 12:39:10,284] ERROR Failed to reconfigure connector's tasks, retrying after backoff: (org.apache.kafka.connect.runtime.distributed.DistributedHerder:958)
connect_1  | java.lang.NullPointerException
connect_1  |    at org.apache.kafka.connect.runtime.Worker.connectorTaskConfigs(Worker.java:294)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.reconfigureConnector(DistributedHerder.java:997)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.reconfigureConnectorTasksWithRetry(DistributedHerder.java:950)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.access$900(DistributedHerder.java:110)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder$17$1.call(DistributedHerder.java:963)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder$17$1.call(DistributedHerder.java:960)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.tick(DistributedHerder.java:270)
connect_1  |    at org.apache.kafka.connect.runtime.distributed.DistributedHerder.run(DistributedHerder.java:219)
connect_1  |    at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511)
connect_1  |    at java.util.concurrent.FutureTask.run(FutureTask.java:266)
connect_1  |    at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142)
connect_1  |    at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617)
connect_1  |    at java.lang.Thread.run(Thread.java:745)
connect_1  | [2019-07-01 12:39:10,285] ERROR Unexpected error during connector task reconfiguration:  (org.apache.kafka.connect.runtime.distributed.DistributedHerder:969)
connect_1  | [2019-07-01 12:39:10,285] ERROR Task reconfiguration for jdbc-source-connector failed unexpectedly, this connector will not be properly reconfigured unless manually triggered. (org.apache.kafka.connect.runtime.distributed.DistributedHerder:970)
connect_1  | [2019-07-01 12:39:10,535] INFO SourceConnectorConfig values:
connect_1  |    config.action.reload = restart
connect_1  |    connector.class = com.it.ibm.kafka.connectors.JdbcSourceConnector
connect_1  |    errors.log.enable = false
connect_1  |    errors.log.include.messages = false
connect_1  |    errors.retry.delay.max.ms = 60000
connect_1  |    errors.retry.timeout = 0
connect_1  |    errors.tolerance = none
connect_1  |    header.converter = null
connect_1  |    key.converter = null
connect_1  |    name = jdbc-source-connector
connect_1  |    tasks.max = 10
connect_1  |    transforms = []
connect_1  |    value.converter = null
connect_1  |  (org.apache.kafka.connect.runtime.SourceConnectorConfig:279)
connect_1  | [2019-07-01 12:39:10,536] INFO EnrichedConnectorConfig values:
connect_1  |    config.action.reload = restart
